BL_ID;BL;AGS;Name;Total;Male;Female;;
01;Schleswig-Holstein;01054163;Wrixum;  661;  328;  333;;
01;Schleswig-Holstein;01054164;Wyk auf Föhr, Stadt; 4 304; 1 973; 2 331;;
01;Schleswig-Holstein;01054165;Galmsbüll;  647;  330;  317;;
01;Schleswig-Holstein;01054166;Emmelsbüll-Horsbüll;  959;  490;  469;;
01;Schleswig-Holstein;01054167;Enge-Sande; 1 117;  560;  557;;
01;Schleswig-Holstein;01054168;Sylt; 13 703; 6 498; 7 205;;
01;Schleswig-Holstein;01055001;Ahrensbök; 8 345; 4 125; 4 220;;
01;Schleswig-Holstein;01055002;Altenkrempe; 1 045;  518;  527;;
01;Schleswig-Holstein;01055004;Bad Schwartau, Stadt; 19 434; 9 047; 10 387;;
01;Schleswig-Holstein;01055006;Beschendorf;  521;  245;  276;;
01;Schleswig-Holstein;01055007;Bosau; 3 461; 1 749; 1 712;;
01;Schleswig-Holstein;01055010;Dahme; 1 228;  579;  649;;
01;Schleswig-Holstein;01055011;Damlos;  672;  325;  347;;
01;Schleswig-Holstein;01055012;Eutin, Stadt; 16 379; 7 665; 8 714;;
01;Schleswig-Holstein;01055014;Göhl; 1 160;  576;  584;;
01;Schleswig-Holstein;01055015;Gremersdorf; 1 459;  756;  703;;
01;Schleswig-Holstein;01055016;Grömitz; 6 906; 3 287; 3 619;;
01;Schleswig-Holstein;01055017;Großenbrode; 2 053;  963; 1 090;;
01;Schleswig-Holstein;01055018;Grube;  997;  478;  519;;
01;Schleswig-Holstein;01055020;Harmsdorf;  679;  338;  341;;
01;Schleswig-Holstein;01055021;Heiligenhafen, Stadt; 9 062; 4 356; 4 706;;
01;Schleswig-Holstein;01055022;Heringsdorf; 1 121;  562;  559;;
01;Schleswig-Holstein;01055023;Kabelhorst;  442;  197;  245;;
01;Schleswig-Holstein;01055024;Kasseedorf; 1 464;  737;  727;;
01;Schleswig-Holstein;01055025;Kellenhusen (Ostsee); 1 039;  477;  562;;
01;Schleswig-Holstein;01055027;Lensahn; 5 087; 2 404; 2 683;;
01;Schleswig-Holstein;01055028;Malente; 10 489; 5 020; 5 469;;
01;Schleswig-Holstein;01055029;Manhagen;  386;  195;  191;;
01;Schleswig-Holstein;01055031;Neukirchen; 1 205;  609;  596;;
01;Schleswig-Holstein;01055032;Neustadt in Holstein, Stadt; 15 034; 7 121; 7 913;;
01;Schleswig-Holstein;01055033;Oldenburg in Holstein, Stadt; 9 699; 4 732; 4 967;;
01;Schleswig-Holstein;01055035;Ratekau; 15 183; 7 341; 7 842;;
01;Schleswig-Holstein;01055036;Riepsdorf;  985;  502;  483;;
01;Schleswig-Holstein;01055037;Schashagen; 2 169; 1 101; 1 068;;
01;Schleswig-Holstein;01055038;Schönwalde am Bungsberg; 2 628; 1 277; 1 351;;
01;Schleswig-Holstein;01055039;Sierksdorf; 1 529;  751;  778;;
01;Schleswig-Holstein;01055040;Stockelsdorf; 16 544; 8 014; 8 530;;
01;Schleswig-Holstein;01055041;Süsel; 5 332; 2 642; 2 690;;
01;Schleswig-Holstein;01055042;Timmendorfer Strand; 8 819; 4 113; 4 706;;
01;Schleswig-Holstein;01055043;Wangels; 2 204; 1 127; 1 077;;
01;Schleswig-Holstein;01055044;Scharbeutz; 10 758; 5 180; 5 578;;
01;Schleswig-Holstein;01055046;Fehmarn, Stadt; 12 442; 6 042; 6 400;;
01;Schleswig-Holstein;01056001;Appen; 4 837; 2 382; 2 455;;
01;Schleswig-Holstein;01056002;Barmstedt, Stadt; 9 836; 4 800; 5 036;;
01;Schleswig-Holstein;01056003;Bevern;  607;  300;  307;;
01;Schleswig-Holstein;01056004;Bilsen;  754;  375;  379;;
01;Schleswig-Holstein;01056005;Bönningstedt; 4 436; 2 169; 2 267;;
01;Schleswig-Holstein;01056006;Bokel;  630;  322;  308;;
01;Schleswig-Holstein;01056008;Bokholt-Hanredder; 1 221;  631;  590;;
01;Schleswig-Holstein;01056009;Borstel-Hohenraden; 2 264; 1 123; 1 141;;
01;Schleswig-Holstein;01056010;Brande-Hörnerkirchen; 1 597;  788;  809;;
01;Schleswig-Holstein;01056011;Bullenkuhlen;  370;  191;  179;;
01;Schleswig-Holstein;01056013;Ellerbek; 4 162; 2 071; 2 091;;
01;Schleswig-Holstein;01056014;Ellerhoop; 1 446;  717;  729;;
01;Schleswig-Holstein;01056015;Elmshorn, Stadt; 47 436; 22 852; 24 584;;
01;Schleswig-Holstein;01056016;Groß Nordende;  714;  348;  366;;
01;Schleswig-Holstein;01056017;Groß Offenseth-Aspern;  405;  237;  168;;
01;Schleswig-Holstein;01056018;Halstenbek; 16 482; 7 952; 8 530;;
01;Schleswig-Holstein;01056019;Haselau; 1 056;  519;  537;;
01;Schleswig-Holstein;01056020;Haseldorf; 1 712;  845;  867;;
01;Schleswig-Holstein;01056021;Hasloh; 3 330; 1 623; 1 707;;
01;Schleswig-Holstein;01056022;Heede;  694;  352;  342;;
01;Schleswig-Holstein;01056023;Heidgraben; 2 492; 1 266; 1 226;;
01;Schleswig-Holstein;01056024;Heist; 2 808; 1 424; 1 384;;
01;Schleswig-Holstein;01056025;Helgoland; 1 372;  670;  702;;
01;Schleswig-Holstein;01056026;Hemdingen; 1 651;  809;  842;;
01;Schleswig-Holstein;01056027;Hetlingen; 1 311;  650;  661;;
01;Schleswig-Holstein;01056028;Holm; 3 080; 1 520; 1 560;;
01;Schleswig-Holstein;01056029;Klein Nordende; 3 036; 1 510; 1 526;;
01;Schleswig-Holstein;01056030;Klein Offenseth-Sparrieshoop; 2 868; 1 431; 1 437;;
01;Schleswig-Holstein;01056031;Kölln-Reisiek; 2 847; 1 377; 1 470;;
01;Schleswig-Holstein;01056032;Kummerfeld; 2 101; 1 044; 1 057;;
01;Schleswig-Holstein;01056033;Seester;  905;  448;  457;;
01;Schleswig-Holstein;01056034;Langeln;  532;  280;  252;;
01;Schleswig-Holstein;01056035;Lutzhorn;  816;  414;  402;;
01;Schleswig-Holstein;01056036;Moorrege; 4 082; 2 022; 2 060;;
01;Schleswig-Holstein;01056037;Neuendeich;  529;  252;  277;;
01;Schleswig-Holstein;01056038;Osterhorn;  393;  197;  196;;
01;Schleswig-Holstein;01056039;Pinneberg, Stadt; 41 270; 19 851; 21 419;;
01;Schleswig-Holstein;01056040;Prisdorf; 2 154; 1 064; 1 090;;
01;Schleswig-Holstein;01056041;Quickborn, Stadt; 19 843; 9 662; 10 181;;
01;Schleswig-Holstein;01056042;Raa-Besenbek;  536;  260;  276;;
01;Schleswig-Holstein;01056043;Rellingen; 13 484; 6 569; 6 915;;
01;Schleswig-Holstein;01056044;Schenefeld, Stadt; 18 332; 8 904; 9 428;;
01;Schleswig-Holstein;01056045;Seestermühe;  959;  478;  481;;
01;Schleswig-Holstein;01056046;Seeth-Ekholt;  835;  420;  415;;
01;Schleswig-Holstein;01056047;Tangstedt; 2 195; 1 099; 1 096;;
01;Schleswig-Holstein;01056048;Tornesch, Stadt; 12 609; 6 191; 6 418;;
01;Schleswig-Holstein;01056049;Uetersen, Stadt; 17 571; 8 538; 9 033;;
01;Schleswig-Holstein;01056050;Wedel, Stadt; 31 403; 15 072; 16 331;;
01;Schleswig-Holstein;01056051;Westerhorn; 1 304;  638;  666;;
01;Schleswig-Holstein;01057001;Ascheberg (Holstein); 3 107; 1 489; 1 618;;
01;Schleswig-Holstein;01057002;Barmissen;  160;  77;  83;;
01;Schleswig-Holstein;01057003;Barsbek;  549;  285;  264;;
01;Schleswig-Holstein;01057004;Behrensdorf (Ostsee);  605;  307;  298;;
01;Schleswig-Holstein;01057005;Belau;  367;  187;  180;;
01;Schleswig-Holstein;01057006;Bendfeld;  213;  95;  118;;
01;Schleswig-Holstein;01057007;Blekendorf; 1 766;  868;  898;;
01;Schleswig-Holstein;01057008;Bönebüttel; 2 022;  971; 1 051;;
01;Schleswig-Holstein;01057009;Bösdorf; 1 329;  646;  683;;
01;Schleswig-Holstein;01057010;Boksee;  448;  225;  223;;
01;Schleswig-Holstein;01057011;Bothkamp;  267;  134;  133;;
01;Schleswig-Holstein;01057012;Brodersdorf;  420;  205;  215;;
01;Schleswig-Holstein;01057013;Dannau;  651;  322;  329;;
01;Schleswig-Holstein;01057015;Dersau;  861;  418;  443;;
01;Schleswig-Holstein;01057016;Dobersdorf; 1 094;  534;  560;;
01;Schleswig-Holstein;01057017;Dörnick;  266;  122;  144;;
01;Schleswig-Holstein;01057018;Fahren;  139;  71;  68;;
01;Schleswig-Holstein;01057020;Fiefbergen;  567;  289;  278;;
01;Schleswig-Holstein;01057021;Giekau; 1 078;  540;  538;;
01;Schleswig-Holstein;01057022;Grebin;  927;  456;  471;;
01;Schleswig-Holstein;01057023;Großbarkau;  175;  83;  92;;
01;Schleswig-Holstein;01057024;Großharrie;  537;  270;  267;;
01;Schleswig-Holstein;01057025;Heikendorf; 8 208; 3 805; 4 403;;
01;Schleswig-Holstein;01057026;Helmstorf;  329;  166;  163;;
01;Schleswig-Holstein;01057027;Högsdorf;  420;  210;  210;;
01;Schleswig-Holstein;01057028;Höhndorf;  404;  197;  207;;
01;Schleswig-Holstein;01057029;Hohenfelde; 1 040;  543;  497;;
01;Schleswig-Holstein;01057030;Hohwacht (Ostsee);  859;  419;  440;;
01;Schleswig-Holstein;01057031;Honigsee;  446;  215;  231;;
01;Schleswig-Holstein;01057032;Kalübbe;  571;  288;  283;;
01;Schleswig-Holstein;01057033;Kirchbarkau;  734;  349;  385;;
01;Schleswig-Holstein;01057034;Kirchnüchel;  171;  93;  78;;
01;Schleswig-Holstein;01057035;Klamp;  726;  365;  361;;
01;Schleswig-Holstein;01057037;Klein Barkau;  261;  127;  134;;
01;Schleswig-Holstein;01057038;Kletkamp;  111;  57;  54;;
01;Schleswig-Holstein;01057039;Köhn;  823;  416;  407;;
01;Schleswig-Holstein;01057040;Krokau;  449;  221;  228;;
01;Schleswig-Holstein;01057041;Krummbek;  413;  217;  196;;
01;Schleswig-Holstein;01057042;Kühren;  660;  337;  323;;
01;Schleswig-Holstein;01057043;Laboe; 4 914; 2 347; 2 567;;
01;Schleswig-Holstein;01057044;Lammershagen;  256;  127;  129;;
01;Schleswig-Holstein;01057045;Lebrade;  600;  301;  299;;
01;Schleswig-Holstein;01057046;Lehmkuhlen; 1 372;  696;  676;;
01;Schleswig-Holstein;01057047;Löptin;  311;  150;  161;;
01;Schleswig-Holstein;01057048;Lütjenburg, Stadt; 5 422; 2 603; 2 819;;
01;Schleswig-Holstein;01057049;Lutterbek;  374;  191;  183;;
01;Schleswig-Holstein;01057050;Martensrade;  968;  488;  480;;
01;Schleswig-Holstein;01057051;Mönkeberg; 3 790; 1 799; 1 991;;
01;Schleswig-Holstein;01057052;Mucheln;  572;  292;  280;;
01;Schleswig-Holstein;01057053;Nehmten;  301;  156;  145;;
01;Schleswig-Holstein;01057054;Nettelsee;  429;  203;  226;;
01;Schleswig-Holstein;01057055;Panker; 1 439;  707;  732;;
01;Schleswig-Holstein;01057056;Passade;  345;  168;  177;;
01;Schleswig-Holstein;01057057;Plön, Stadt; 8 655; 4 097; 4 558;;
01;Schleswig-Holstein;01057058;Pohnsdorf;  461;  228;  233;;
01;Schleswig-Holstein;01057059;Postfeld;  458;  232;  226;;
01;Schleswig-Holstein;01057060;Prasdorf;  447;  225;  222;;
01;Schleswig-Holstein;01057062;Preetz, Stadt; 15 445; 7 315; 8 130;;
01;Schleswig-Holstein;01057063;Probsteierhagen; 2 105; 1 057; 1 048;;
01;Schleswig-Holstein;01057065;Rantzau;  337;  174;  163;;
01;Schleswig-Holstein;01057066;Rastorf;  847;  418;  429;;
01;Schleswig-Holstein;01057067;Rathjensdorf;  506;  256;  250;;
01;Schleswig-Holstein;01057068;Rendswühren;  798;  390;  408;;
01;Schleswig-Holstein;01057069;Ruhwinkel;  956;  475;  481;;
01;Schleswig-Holstein;01057070;Schellhorn; 1 530;  727;  803;;
01;Schleswig-Holstein;01057071;Schillsdorf;  882;  428;  454;;
01;Schleswig-Holstein;01057072;Schlesen;  505;  240;  265;;
01;Schleswig-Holstein;01057073;Schönberg (Holstein); 6 052; 2 858; 3 194;;
01;Schleswig-Holstein;01057074;Schönkirchen; 6 243; 3 038; 3 205;;
01;Schleswig-Holstein;01057076;Schwartbuck;  808;  393;  415;;
01;Schleswig-Holstein;01057077;Selent; 1 344;  659;  685;;
01;Schleswig-Holstein;01057078;Stakendorf;  460;  224;  236;;
01;Schleswig-Holstein;01057079;Stein;  816;  396;  420;;
01;Schleswig-Holstein;01057080;Stolpe; 1 293;  634;  659;;
01;Schleswig-Holstein;01057081;Stoltenberg;  310;  149;  161;;
01;Schleswig-Holstein;01057082;Tröndel;  392;  192;  200;;
01;Schleswig-Holstein;01057083;Tasdorf;  363;  180;  183;;
01;Schleswig-Holstein;01057084;Wahlstorf;  498;  248;  250;;
01;Schleswig-Holstein;01057085;Wankendorf; 2 905; 1 408; 1 497;;
01;Schleswig-Holstein;01057086;Warnau;  364;  178;  186;;
01;Schleswig-Holstein;01057087;Wendtorf; 1 027;  523;  504;;
01;Schleswig-Holstein;01057088;Wisch;  692;  346;  346;;
01;Schleswig-Holstein;01057089;Wittmoldt;  173;  83;  90;;
01;Schleswig-Holstein;01057090;Fargau-Pratjau;  763;  390;  373;;
01;Schleswig-Holstein;01057091;Schwentinental, Stadt; 13 511; 6 488; 7 023;;
01;Schleswig-Holstein;01058001;Achterwehr;  971;  494;  477;;
01;Schleswig-Holstein;01058003;Alt Duvenstedt; 1 854;  942;  912;;
01;Schleswig-Holstein;01058004;Altenhof;  301;  164;  137;;
01;Schleswig-Holstein;01058005;Altenholz; 9 835; 4 775; 5 060;;
01;Schleswig-Holstein;01058007;Arpsdorf;  274;  147;  127;;
01;Schleswig-Holstein;01058008;Ascheffel; 1 005;  512;  493;;
01;Schleswig-Holstein;01058009;Aukrug; 3 744; 1 812; 1 932;;
01;Schleswig-Holstein;01058010;Bargstall;  142;  72;  70;;
01;Schleswig-Holstein;01058011;Bargstedt;  717;  357;  360;;
01;Schleswig-Holstein;01058012;Barkelsby; 1 455;  724;  731;;
01;Schleswig-Holstein;01058013;Beldorf;  291;  143;  148;;
01;Schleswig-Holstein;01058014;Bendorf;  462;  227;  235;;
01;Schleswig-Holstein;01058015;Beringstedt;  720;  374;  346;;
01;Schleswig-Holstein;01058016;Bissee;  176;  84;  92;;
01;Schleswig-Holstein;01058018;Blumenthal;  700;  355;  345;;
01;Schleswig-Holstein;01058019;Böhnhusen;  313;  150;  163;;
01;Schleswig-Holstein;01058021;Bokel;  669;  338;  331;;
01;Schleswig-Holstein;01058022;Bordesholm; 7 494; 3 637; 3 857;;
01;Schleswig-Holstein;01058023;Borgdorf-Seedorf;  397;  187;  210;;
01;Schleswig-Holstein;01058024;Borgstedt; 1 346;  645;  701;;
01;Schleswig-Holstein;01058025;Bornholt;  173;  93;  80;;
01;Schleswig-Holstein;01058026;Bovenau; 1 101;  545;  556;;
01;Schleswig-Holstein;01058027;Brammer;  397;  195;  202;;
01;Schleswig-Holstein;01058028;Bredenbek; 1 390;  675;  715;;
01;Schleswig-Holstein;01058029;Breiholz; 1 399;  708;  691;;
01;Schleswig-Holstein;01058030;Brekendorf;  996;  518;  478;;
01;Schleswig-Holstein;01058031;Brinjahe;  126;  63;  63;;
01;Schleswig-Holstein;01058032;Brodersby;  703;  355;  348;;
01;Schleswig-Holstein;01058033;Brügge; 1 024;  527;  497;;
01;Schleswig-Holstein;01058034;Büdelsdorf, Stadt; 10 031; 4 812; 5 219;;
01;Schleswig-Holstein;01058035;Bünsdorf;  640;  318;  322;;
01;Schleswig-Holstein;01058036;Christiansholm;  229;  122;  107;;
01;Schleswig-Holstein;01058037;Dänischenhagen; 3 942; 1 949; 1 993;;
01;Schleswig-Holstein;01058038;Dätgen;  536;  265;  271;;
01;Schleswig-Holstein;01058039;Damendorf;  417;  207;  210;;
01;Schleswig-Holstein;01058040;Damp; 1 455;  686;  769;;
01;Schleswig-Holstein;01058042;Dörphof;  705;  354;  351;;
01;Schleswig-Holstein;01058043;Eckernförde, Stadt; 21 836; 10 464; 11 372;;
01;Schleswig-Holstein;01058044;Ehndorf;  663;  342;  321;;
01;Schleswig-Holstein;01058045;Eisendorf;  291;  144;  147;;
01;Schleswig-Holstein;01058046;Ellerdorf;  512;  263;  249;;
01;Schleswig-Holstein;01058047;Elsdorf-Westermühlen; 1 677;  843;  834;;
01;Schleswig-Holstein;01058048;Embühren;  231;  112;  119;;
01;Schleswig-Holstein;01058049;Emkendorf; 1 416;  741;  675;;
01;Schleswig-Holstein;01058050;Felde; 2 072; 1 028; 1 044;;
01;Schleswig-Holstein;01058051;Felm; 1 105;  539;  566;;
01;Schleswig-Holstein;01058052;Fleckeby; 2 108; 1 010; 1 098;;
01;Schleswig-Holstein;01058053;Flintbek; 7 372; 3 571; 3 801;;
01;Schleswig-Holstein;01058054;Fockbek; 6 300; 2 993; 3 307;;
01;Schleswig-Holstein;01058055;Friedrichsgraben;  61;  33;  28;;
01;Schleswig-Holstein;01058056;Friedrichsholm;  425;  213;  212;;
01;Schleswig-Holstein;01058057;Gammelby;  544;  272;  272;;
01;Schleswig-Holstein;01058058;Gettorf; 6 994; 3 453; 3 541;;
01;Schleswig-Holstein;01058059;Gnutz; 1 197;  614;  583;;
01;Schleswig-Holstein;01058061;Gokels;  600;  283;  317;;
01;Schleswig-Holstein;01058062;Grauel;  252;  121;  131;;
01;Schleswig-Holstein;01058063;Grevenkrug;  225;  118;  107;;
01;Schleswig-Holstein;01058064;Groß Buchwald;  354;  179;  175;;
01;Schleswig-Holstein;01058065;Groß Vollstedt;  960;  484;  476;;
01;Schleswig-Holstein;01058066;Groß Wittensee; 1 150;  592;  558;;
01;Schleswig-Holstein;01058067;Güby;  725;  361;  364;;
01;Schleswig-Holstein;01058068;Haale;  533;  277;  256;;
01;Schleswig-Holstein;01058069;Haby;  535;  275;  260;;
01;Schleswig-Holstein;01058070;Hamdorf; 1 253;  635;  618;;
01;Schleswig-Holstein;01058071;Hamweddel;  472;  241;  231;;
01;Schleswig-Holstein;01058072;Hanerau-Hademarschen; 3 036; 1 484; 1 552;;
01;Schleswig-Holstein;01058073;Haßmoor;  274;  139;  135;;
01;Schleswig-Holstein;01058074;Heinkenborstel;  137;  68;  69;;
01;Schleswig-Holstein;01058075;Hörsten;  54;  24;  30;;
01;Schleswig-Holstein;01058076;Hoffeld;  149;  73;  76;;
01;Schleswig-Holstein;01058077;Hohenwestedt; 5 047; 2 427; 2 620;;
01;Schleswig-Holstein;01058078;Hohn; 2 440; 1 232; 1 208;;
01;Schleswig-Holstein;01058080;Holtsee; 1 261;  636;  625;;
01;Schleswig-Holstein;01058081;Holzbunge;  342;  171;  171;;
01;Schleswig-Holstein;01058082;Holzdorf;  869;  449;  420;;
01;Schleswig-Holstein;01058083;Hütten;  205;  105;  100;;
01;Schleswig-Holstein;01058084;Hummelfeld;  287;  132;  155;;
01;Schleswig-Holstein;01058085;Jahrsdorf;  267;  133;  134;;
01;Schleswig-Holstein;01058086;Jevenstedt; 3 245; 1 614; 1 631;;
01;Schleswig-Holstein;01058087;Karby;  592;  281;  311;;
01;Schleswig-Holstein;01058088;Klein Wittensee;  196;  94;  102;;
01;Schleswig-Holstein;01058089;Königshügel;  161;  77;  84;;
01;Schleswig-Holstein;01058090;Kosel; 1 414;  696;  718;;
01;Schleswig-Holstein;01058091;Krogaspe;  443;  238;  205;;
01;Schleswig-Holstein;01058092;Kronshagen; 11 785; 5 516; 6 269;;
01;Schleswig-Holstein;01058093;Krummwisch;  673;  354;  319;;
01;Schleswig-Holstein;01058094;Langwedel; 1 502;  757;  745;;
01;Schleswig-Holstein;01058096;Lindau; 1 258;  653;  605;;
01;Schleswig-Holstein;01058097;Lohe-Föhrden;  500;  276;  224;;
01;Schleswig-Holstein;01058098;Loop;  179;  89;  90;;
01;Schleswig-Holstein;01058099;Loose;  751;  380;  371;;
01;Schleswig-Holstein;01058100;Lütjenwestedt;  576;  293;  283;;
01;Schleswig-Holstein;01058101;Luhnstedt;  428;  209;  219;;
01;Schleswig-Holstein;01058102;Goosefeld;  749;  378;  371;;
01;Schleswig-Holstein;01058103;Meezen;  360;  179;  181;;
01;Schleswig-Holstein;01058104;Melsdorf; 1 723;  860;  863;;
01;Schleswig-Holstein;01058105;Mielkendorf; 1 363;  673;  690;;
01;Schleswig-Holstein;01058106;Mörel;  248;  133;  115;;
01;Schleswig-Holstein;01058107;Molfsee; 4 764; 2 263; 2 501;;
01;Schleswig-Holstein;01058108;Mühbrook;  536;  263;  273;;
01;Schleswig-Holstein;01058109;Negenharrie;  353;  173;  180;;
01;Schleswig-Holstein;01058110;Neudorf-Bornstein; 1 047;  507;  540;;
01;Schleswig-Holstein;01058111;Neu Duvenstedt;  120;  58;  62;;
01;Schleswig-Holstein;01058112;Neuwittenbek; 1 184;  581;  603;;
01;Schleswig-Holstein;01058113;Nienborstel;  593;  312;  281;;
01;Schleswig-Holstein;01058115;Nindorf;  621;  313;  308;;
01;Schleswig-Holstein;01058116;Noer;  858;  429;  429;;
01;Schleswig-Holstein;01058117;Nortorf, Stadt; 6 626; 3 223; 3 403;;
01;Schleswig-Holstein;01058118;Nübbel; 1 557;  809;  748;;
01;Schleswig-Holstein;01058119;Oldenbüttel;  284;  151;  133;;
01;Schleswig-Holstein;01058120;Oldenhütten;  152;  74;  78;;
01;Schleswig-Holstein;01058121;Osdorf; 2 369; 1 178; 1 191;;
01;Schleswig-Holstein;01058122;Ostenfeld (Rendsburg);  549;  283;  266;;
01;Schleswig-Holstein;01058123;Osterby;  924;  460;  464;;
01;Schleswig-Holstein;01058124;Osterrönfeld; 5 150; 2 559; 2 591;;
01;Schleswig-Holstein;01058125;Osterstedt;  643;  321;  322;;
01;Schleswig-Holstein;01058126;Ottendorf;  866;  401;  465;;
01;Schleswig-Holstein;01058127;Owschlag; 3 624; 1 823; 1 801;;
01;Schleswig-Holstein;01058128;Padenstedt; 1 558;  764;  794;;
01;Schleswig-Holstein;01058129;Prinzenmoor;  195;  99;  96;;
01;Schleswig-Holstein;01058130;Quarnbek; 1 757;  847;  910;;
01;Schleswig-Holstein;01058131;Rade b. Hohenwestedt;  86;  46;  40;;
01;Schleswig-Holstein;01058132;Rade b. Rendsburg;  219;  110;  109;;
01;Schleswig-Holstein;01058133;Reesdorf;  149;  75;  74;;
01;Schleswig-Holstein;01058134;Remmels;  432;  213;  219;;
01;Schleswig-Holstein;01058135;Rendsburg, Stadt; 27 519; 13 296; 14 223;;
01;Schleswig-Holstein;01058136;Rickert; 1 099;  534;  565;;
01;Schleswig-Holstein;01058137;Rieseby; 2 625; 1 275; 1 350;;
01;Schleswig-Holstein;01058138;Rodenbek;  490;  228;  262;;
01;Schleswig-Holstein;01058139;Rumohr;  808;  408;  400;;
01;Schleswig-Holstein;01058140;Schacht-Audorf; 4 487; 2 177; 2 310;;
01;Schleswig-Holstein;01058141;Schierensee;  403;  200;  203;;
01;Schleswig-Holstein;01058142;Schinkel; 1 014;  519;  495;;
01;Schleswig-Holstein;01058143;Schmalstede;  262;  141;  121;;
01;Schleswig-Holstein;01058144;Schönbek;  186;  92;  94;;
01;Schleswig-Holstein;01058145;Schönhorst;  333;  161;  172;;
01;Schleswig-Holstein;01058146;Schülldorf;  667;  340;  327;;
01;Schleswig-Holstein;01058147;Schülp b. Nortorf;  777;  376;  401;;
01;Schleswig-Holstein;01058148;Schülp b. Rendsburg; 1 128;  545;  583;;
01;Schleswig-Holstein;01058150;Schwedeneck; 2 888; 1 451; 1 437;;
01;Schleswig-Holstein;01058151;Seefeld;  376;  183;  193;;
01;Schleswig-Holstein;01058152;Sehestedt;  832;  405;  427;;
01;Schleswig-Holstein;01058153;Sören;  189;  86;  103;;
01;Schleswig-Holstein;01058154;Sophienhamm;  343;  160;  183;;
01;Schleswig-Holstein;01058155;Stafstedt;  345;  173;  172;;
01;Schleswig-Holstein;01058156;Steenfeld;  387;  208;  179;;
01;Schleswig-Holstein;01058157;Strande; 1 530;  724;  806;;
01;Schleswig-Holstein;01058158;Tackesdorf;  72;  38;  34;;
01;Schleswig-Holstein;01058159;Tappendorf;  340;  180;  160;;
01;Schleswig-Holstein;01058160;Techelsdorf;  149;  79;  70;;
01;Schleswig-Holstein;01058161;Thaden;  265;  137;  128;;
01;Schleswig-Holstein;01058162;Thumby;  462;  236;  226;;
01;Schleswig-Holstein;01058163;Timmaspe; 1 104;  537;  567;;
